messages,all_authors,timestamps,money
JAIL FOR AMBER,Zeenat Patel,6:54:48,0
This woman can’t control her rage,nahawand نهاوند,6:54:48,0
Johnnnyyy :loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face:,slurpzzy,6:54:49,0
Is that 12 11 15 on the photo?,R R,6:54:49,0
"THIS DEFENSE ATTORNEY SUCKS, AND SO DOES THE WITNESS",SeattleRyan,6:54:49,0
POOR BABY :((,oxhelia,6:54:49,0
Menbeatet:face_with_tears_of_joy:,Vutomi,6:54:50,0
There’s litterlay nothing there,Vanessa E,6:54:50,0
He never wanted this to go to trial. He had no choice.,Alexandria Connor,6:54:50,0
Justice for Johnny Depp,KongSkullIsland,6:54:51,0
somebody please ask this dude if he evr saw depp sober and how much he got paid a year,Natalie Douglas,6:54:51,0
Stop trying to disconnect me Elon&Scamber for fighting for the truth and for justice for DV victims like I was. Respect. Thank You. You can't silence the TRUTH,Joan Dark,6:54:52,0
No one likes to show off their forehead from that angle ,Fallen Star,6:54:52,0
I don't see anything,The Travelling Soybean,6:54:52,0
"@ This is England, I'm not with that woman",ed /gsd,6:54:53,0
I hope J knows we love him & that he gets justice.,Alana Ronald,6:54:53,0
Poor thing ,Stacey Floppy,6:54:54,0
AMBER IS A MONSTER :face_with_head_bandage::face_with_head_bandage::face_with_head_bandage::face_with_head_bandage::face_with_head_bandage::face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear::tired_face::tired_face::tired_face::tired_face::tired_face::tired_face::tired_face::tired_face::tired_face:,Arthem,6:54:54,0
his upper cheek looks a little swollen,Wiktoria P,6:54:55,0
lol i was just thinking mommy dearest lol ,Andrea,6:54:56,0
Omg poor Johnny ,Anahi O,6:54:56,0
i cant believe some of you guys are on her side. it’s sad.,audrey fereira,6:54:56,0
it looks like.....can u imagine the looks like with a magnifying glass,"Trials, True Crime, and Justice ",6:54:56,0
JUSTICE!!!!!!!,MusicBee__,6:54:56,0
This is very triggering ,R C,6:54:57,0
JUSTICE FOR JD,The_LibsterGames,6:54:57,0
Amber is an animal:pleading_face::confounded_face:,PrintMasters - Your fine art photo printers,6:54:58,0
That’s not a laceration,Joseph Suarez,6:54:59,0
:broken_heart:,Kao khaoss,6:55:00,0
amber :clown_face::clown_face::clown_face:,Aymee Patel,6:55:00,0
I’m sorry people but he is laughable,Alice Sercy,6:55:01,0
No MAN wants this attention I promise you that..:hundred_points:,Dianne Docherty,6:55:01,0
WE LOVE YOU JOHNNY,Kentucky Chic,6:55:01,0
obviously he was suspicious of her before. this is shocking. surprise Amber!!!:beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes:,Frenchman,6:55:02,0
That’s acne ,Thesy Surface,6:55:02,0
:sad_but_relieved_face::sad_but_relieved_face::sad_but_relieved_face::sad_but_relieved_face:,Luu Moreno,6:55:02,0
She definitely needs to go to anger management at the least. ,D Bloom,6:55:02,0
justice for johnny Depp!!!!!!,Tara Chapman,6:55:02,0
I had a female roommate who beat her her boyfriend who lived with us. I’ll never forget he looked at me and said “how long can a man take getting hit before he’s allowed to defend himself?” Sad :pensive_face: ,Kristi Hull,6:55:02,0
he looks so sad :pleading_face:,Laura Olsson,6:55:02,0
MIRE COMO LE PEGABA.,juliana carrillo,6:55:02,0
Why are his photos so dark and blurry?,Renata James,6:55:04,0
Amber sounds like a man-hater.,ruby greby,6:55:04,0
TOXIC RELATIONSHIP. BOTH ARE TO BLAME,loulouchick,6:55:04,0
Amber Like Daddy dont leave me,Sâd Mûsic,6:55:05,0
oh god,młodzix naciak,6:55:05,0
:downcast_face_with_sweat::downcast_face_with_sweat::downcast_face_with_sweat::downcast_face_with_sweat::downcast_face_with_sweat::downcast_face_with_sweat::downcast_face_with_sweat::loudly_crying_face::loudly_crying_face::loudly_crying_face:,Nicolle Fernanda Bermeo Trujillo,6:55:06,0
Justice for Johnny ,Aubrey Rose,6:55:06,0
:smiling_face_with_halo:AMBER:smiling_face_with_halo:,This Is England,6:55:07,0
yep Johnny the victim,Kaitlyn Johnson,6:55:07,0
Awe,Nicole M,6:55:08,0
amore mio,simonaxtommo,6:55:08,0
AWWW POOR JOHNNY THIS IS TERRIBLE,Humpy And Bex,6:55:09,0
HESSO HOT AAAHHHHH,Selina,6:55:09,0
poor Johnny,Helen Last,6:55:10,0
she messed him up,LadyNYC211,6:55:10,0
Poor Johnny ,Desiree Martinez,6:55:10,0
HE LOOKS SO SD,Clara Ramirez,6:55:11,0
:red_heart::red_heart: JUSTICE FOR JOHNNY :red_heart::red_heart:,jdlovesyou,6:55:11,0
Oh,64729Laura,6:55:11,0
AMBER IS THE ABUSER ,Instant Karma,6:55:11,0
i can’t even imagine how traumatic it is for Johnny to remember all of this over and over again… ,Mallie,6:55:11,0
Justice for Johnny ,Emily Mallette,6:55:11,0
lets go jdeep,Fred Dfg,6:55:12,0
This poor guy. So sad:(,Common Sense,6:55:12,0
Security guard knew.. he be taking pics for evidence.. ,Layani Prado,6:55:12,0
A KITTEN MARK ??????????,JFQ WARHammer,6:55:12,0
:pleading_face::pleading_face::pleading_face:,rahaf,6:55:12,0
looks like someone withdrawing and clawing,Meg,6:55:13,0
Aint to way amber winning this ,Tamiya,6:55:13,0
Wow..so awful :confounded_face:,Hope,6:55:13,0
POOR THING:sleepy_face:,saudia shabazz,6:55:13,0
He looks so sad :(,Romana Rafi,6:55:13,0
that's wild,June Burns,6:55:14,0
Imagine getting beat up by your wife and going to security for :camera_with_flash:?,JCA421,6:55:14,0
 poor johnny,gilbert ruiz,6:55:15,0
Captain Jaaaaaack,Mo,6:55:15,0
I really hope he gets the justice he deserves :pleading_face:,CHYENNE,6:55:15,0
I see small holes,HX20 games,6:55:15,0
GETTTT HERRRRRR CALL HER OUT,Malwolf9,6:55:16,0
THE TRUTH ALWAYS REVEALS ITSELF. JUSTICE FOR JOHNNY. AMBER IS QUAKING IN HER BOOTS,Life,6:55:16,0
why dude did you let him continue to be with her,Tina Miller,6:55:16,0
Omggg,Buse,6:55:18,0
JUSTICE FOR JOHNNY ,Marfles,6:55:18,0
WOW,Serenity,6:55:19,0
Amber :water_pistol::water_pistol::water_pistol:,Bellalove,6:55:19,0
Amber is a monster,Clothilde Duzellier,6:55:19,0
prayers for mr.Depp,viva uncle,6:55:19,0
They so rude to johnnys defense team,Eline,6:55:19,0
Amber heard = lady death stroke ,Heyjose,6:55:20,0
"How annoying , to get attacked and scratched on your face. That is someone who is out of control. pretty simple",Kelsey’s Vision ,6:55:20,0
Justice for Johnny!!,Michelle D,6:55:20,0
MIRA ESE PERFIL PAPAA,Barbara Lissi,6:55:21,0
:pleading_face::pleading_face::pleading_face:,Thales Verissimo,6:55:21,0
she is so toxic,Dear Nabiki ,6:55:22,0
No Men will get Justice with this Judge. this is heartbreaking. Johnny seriously wants to clear his name! I'm afraid for him.,Tammy Rizza,6:55:23,0
see the sadness on his face omg i’m shocked ,Anna Monteiro,6:55:23,0
:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,AutumnBeauty,6:55:23,0
ouch,Sam,6:55:24,0
Yikes,Team Acid,6:55:24,0
"THIS DEFENSE ATTORNEY SUCKS, AND SO DOES THE WITNESS",SeattleRyan,6:55:24,0
...,Drache erklärt die Welt,6:55:25,0
Prayers to Johnny :folded_hands:,Jane Ferreira,6:55:25,0
It looks like judge is biased which is unprofessional. They should change the judge!,4X4 Studios,6:55:25,0
So pretty ,Wolfgang Amadeus Mozart,6:55:25,0
oof,Sabrina Gendreau,6:55:26,0
Also not the best pics of Johnny ,Fallen Star,6:55:27,0
#JUSTICE FOR JOHNNY Peace all :thanksdoc:,Serena Smiles,6:55:27,0
THE JURY BETTER NOT BE BIASED LIKE THE JUDGE.,Mzz McGuire,6:55:27,0
she shouldn't be in jail she should be in an asylum,Nooshin Zarrini,6:55:27,0
AH Makes DV claims when she is the abuser. sucks for actual DV victims that will not be taken seriously because of her actions,Gina V,6:55:27,0
HOW COULD SHE DO THIS :face_with_open_mouth::face_with_open_mouth::face_with_open_mouth::face_with_open_mouth::face_with_open_mouth::face_with_open_mouth::face_with_open_mouth:,Arthem,6:55:28,0
this says it ALL!,Adriana Rose,6:55:28,0
"OMG, THAT'S WHAT YOU CALL A INJURY, CAN HARDLY SEE IT",Carole A,6:55:28,0
did he testify in the UK trial ?,Andrea,6:55:28,0
Mr. Sean is a threat to Amber that is why her lawyers are so keen in objections. ,Sugar Rush,6:55:28,0
Ive heard all I need to know....case closed,Katie Jensen,6:55:29,0
he looks tired,Cosette S.,6:55:29,0
i feel sorry for him,sunshine ghoul,6:55:29,0
how can he look so fine even injured,Kalina Mihailova,6:55:29,0
amber literally clawed johnny face,MC .Woodall,6:55:29,0
Bless him man,zee,6:55:30,0
this is so telling!!!!!!!,Angela Pennington,6:55:31,0
LOL,Gio Rod,6:55:31,0
Justice for Johnny this is so terrible ,Aimee Nicholl,6:55:31,0
Not everyone who takes drugs & drinks abuses women!!!!!!,Alana Ronald,6:55:31,0
its so sad anyone would have to go this,Trinity Brownfield,6:55:31,0
i wish i could zoom in :frowning_face:,Random Person,6:55:31,0
amber evil WOW,mommysboiii,6:55:32,0
AMBER HEARD SHOULD NOT BE AN ACLU AMBASSADOR ,Susan,6:55:32,0
POOR THING,Irene,6:55:32,0
Scamber terd ,R C,6:55:32,0
JUSTICE FOR JOHNNY DEPP,Gisell Dmz,6:55:33,0
"Those are nothing, can hardly see any marks at all",Pon,6:55:33,0
Amber is the abuser justice for Johnny ,Broken Halo,6:55:33,0
AMBER FLOP,Kay Ifrim,6:55:34,0
J FOR J D ,jennifer cole,6:55:34,0
Zilch ,Thesy Surface,6:55:35,0
this whole case is madness,G Smith,6:55:35,0
Johnny looks so tired ,Meraris Perez,6:55:35,0
this is chester bennington,Philippe Leclercq,6:55:36,0
He was playing with his cat Lulu stooop :rolling_on_the_floor_laughing:,Nido de Aguila,6:55:36,0
Justice for johnny!! :red_heart:,Bianca Stocker,6:55:36,0
@Shonie Finn Correct. I support Johnny Depp and can see that thejudge is a pro and unbiased. he can win this without any shenanigans. Amber can't.,KamranPasha72,6:55:37,0
:crying_face:,Hype Factory,6:55:37,0
horrible,Dalea Lugo,6:55:37,0
LOL SD ,Jeffrey Lape,6:55:38,0
She defended herself from him,Robert Sole,6:55:38,0
@Alice how?,Hayden,6:55:38,0
JUSTICE FOR JOHNNY HES A VICTIM!!,Kentucky Chic,6:55:38,0
Justice for Johnny :pleading_face::red_heart:,Mais Xo,6:55:39,0
Justice for Johnny:red_heart::red_heart::red_heart:,Nikita Kim,6:55:39,0
please,Milagros Fernandez,6:55:39,0
:red_heart::purple_heart:Johnny:purple_heart::red_heart: YOU GOT THIS!,Maja Sejdievski,6:55:40,0
Amber heard belongs in prison,KongSkullIsland,6:55:40,0
this is a Nightmare on Court Street ... Johnny is getting screwed..,L,6:55:41,0
Poor Johnny ,holly.jordan,6:55:41,0
:loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face:,Jacqueline Carr,6:55:41,0
heavy breathing omfg that bruise,Anti武士,6:55:42,0
Poor Johnny ,The Deathly Halløws ⚯͛,6:55:42,0
JUSTICE FOR JOHNNY,Rhonda R,6:55:42,0
stop laughing this is horrible,Iam _ Tobias,6:55:43,0
:pleading_face::pleading_face::pleading_face: poor Johnny,Laura,6:55:43,0
"yep, see scratches",Blue,6:55:43,0
Justice for Johnny Depp :red_heart:,Sea Shells,6:55:44,0
No woman or man should be in any altercation with each other ,ScarySouf,6:55:44,0
I see it more as him trying to defend himself against an attacker rather than fighting back. ,Addi Talks True Crime & Trials,6:55:45,0
AMBER NEEDS JAIL,Zeenat Patel,6:55:45,0
That B,Cassandra Luna,6:55:45,0
wow you people are gullible,Meg,6:55:45,0
It’s clear that she can’t control her self,nahawand نهاوند,6:55:45,0
how dare she try to damage his face!! she physically hit him!! he's the victim of domestic violence and not her!!,cool foxy,6:55:45,0
#this is england shot up please,meli depphead,6:55:46,0
:red_heart::red_heart:justice for johnny:red_heart::red_heart:,jdlovesyou,6:55:46,0
scratches....,April King 👑,6:55:46,0
:thanksdoc:,fRᏋ𐌀k𐌀𐌕𐌕𐌀Ꮳk 69,6:55:46,0
:broken_heart:,Jillian Renee,6:55:46,0
Surprise!!!!!! bombshell baby,Frenchman,6:55:47,0
"micky Rourke und carry otis hatten auch so eine TOXISCHE Beziehung, da hat sie früh genug den Absprung geschafft",Bea Schneider,6:55:47,0
oh she is an abuser abuser,KitKat,6:55:47,0
????????????,Daniel Grimason,6:55:47,0
"probable just fell on his face, ",ThePopcornMonger,6:55:47,0
SO MUCH EVIDENCE,Thenia Plousou,6:55:47,0
I WANNA SEE AMBUSERS FACE,Laura B,6:55:47,0
Don't see anything on these pictures.,Lars,6:55:47,0
:pleading_face:,Emily Mallette,6:55:48,0
he looks so sad,Trash Galaxy,6:55:48,0
Omg this poor man!,Life,6:55:48,0
How can he describe these injuries? Is he a Biologist? ,yaboyy07,6:55:49,0
:loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face:,Mariale Reyes,6:55:49,0
keep going!! give us more proof!!!,Verushka Cortes,6:55:49,0
C MON,simonaxtommo,6:55:49,0
this judge is DOING MY HEAD IN,Laura Olsson,6:55:49,0
"Now, these are injuries!!!!!",Melissa,6:55:49,0
Still looking cute ,D B,6:55:50,0
She is very lucky to be sit on the chair,MistieBlue,6:55:51,0
This judge is so biased :face_with_rolling_eyes::face_with_rolling_eyes::face_with_rolling_eyes:,Crappy Crafterr,6:55:51,0
Poor Johnny :green_heart::green_heart::green_heart:,Leila,6:55:51,0
Poor lady she ended her career ,Bellalove,6:55:51,0
Leading? how,Dragonscale Audio,6:55:51,0
now Amber this is how a bruised cheek bone looks like not your fake make up looked like,Tanya Haighton,6:55:52,0
Bruh,Muc Yum,6:55:52,0
); makes me sad,Nicole M,6:55:52,0
JUSTICE FOR JOHNNY ,Kaholi Zhimomi,6:55:52,0
depp looking at the witness praying to lie for him,"Trials, True Crime, and Justice ",6:55:53,0
whatever happens Johnny we will always believe in you!!,Tammy Rizza,6:55:53,0
None:speaking_head:,Alvin Gerard,6:55:55,0
he looks sad :disappointed_face:,emily,6:55:55,0
that looks like sfx makeup and acne,lupelupelupe,6:55:55,0
:loudly_crying_face:,Évi Bodó,6:55:56,0
he recalls what happened eight years ago,peekaboots01,6:55:56,0
Johnny not happy with this judge ,Twin Geeks,6:55:56,0
"JD s photos don't look perfectly ""staged"".... they look authentic....",Leo UK,6:55:57,0
okay but how was that leading,Madalena Medeiros,6:55:57,0
JUSTICE FOR AMBER,Vanessa E,6:55:57,0
Why wasn't the police called?,Patricia Bartosik,6:55:57,0
Justice for Johnny!!! :raised_back_of_hand::raised_back_of_hand::raised_back_of_hand:,LaurenHerz,6:55:59,0
I'm sorry this happened to you Johnny!!:crying_face::crying_face::crying_face:,Crystal Everett,6:56:00,0
"Security guy should have taken closer pictures, but I guess he wanted the face in the picture so you could tell who it is.",Walking with Heather,6:56:00,0
wow,Rita Moon,6:56:00,0
Yesss,Team Acid,6:56:01,0
That's a laceration? :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: Looks like nothing to me. Too blurry to tell if it's an injury or dirt.,Renata James,6:56:02,0
:pleading_face::pleading_face::pleading_face:,Juliete Maite Espinoza Blas,6:56:02,0
@KS S :folded_hands:,Heyjose,6:56:02,0
I would never do that to him :sleepy_face:,Jessica marban,6:56:02,0
hahahahaha,wtf is this,6:56:02,0
lock amber up,gilbert ruiz,6:56:03,0
PRAY FOR SPARROW,Gio Rod,6:56:03,0
violent women,Gerald Houia,6:56:03,0
Ming ,claudia nicaragua,6:56:03,0
even Edward scissors hands had less bruises,Noralhuda A.,6:56:04,0
Pu another Lawyer up to ask questions.,R R,6:56:04,0
Big bump on his cheek ,Dianne Docherty,6:56:04,0
Under His Eye !,Daniel Thyme,6:56:05,0
wow she is HECTIC,Serenity,6:56:05,0
What is happening people?? ,Q,6:56:05,0
She fake it all,MC .Woodall,6:56:06,0
Honestly.. they both need help. Both toxic. ,Moriah McLeod,6:56:06,0
#JUSTICE FOR JOHNNY,maria,6:56:06,0
blue- T alpacas outside hahahahahahahah,4given,6:56:07,0
ABUSIVE HEARD EXPOSED :double_exclamation_mark::double_exclamation_mark::double_exclamation_mark::double_exclamation_mark::double_exclamation_mark::double_exclamation_mark:,Moose Meat,6:56:07,0
 ti amooooooooo,ciao ciao,6:56:08,0
hay i am from india what happened to this pirate,Navjot Koreti,6:56:08,0
LMAO EXPOSED,koreywitabagg,6:56:08,0
:droplet::crying_face:#Justice4CryBaby::crying_face::droplet:,R M ,6:56:08,0
johnnys lawyer looks so done ,Ella,6:56:09,0
HEARD IS THE ABUSER IN THE RELATIONSHIP ,D Stew,6:56:09,0
Poor John:pleading_face::pleading_face:,Melissa Olmedo,6:56:09,0
JUSTICE FOR JOHNNY DEPP ,jennifer cole,6:56:10,0
Law and Crime rocks !!!,Classy Sassy,6:56:10,0
"None, he was so nice",Missing my potatoes,6:56:10,0
Amber's own attorneys are burying her!!!!!!!! :face_with_hand_over_mouth::face_with_hand_over_mouth::face_with_hand_over_mouth::face_with_hand_over_mouth::face_with_hand_over_mouth::face_with_hand_over_mouth::face_with_hand_over_mouth::face_with_hand_over_mouth::face_with_hand_over_mouth::face_with_hand_over_mouth::face_with_hand_over_mouth::face_with_hand_over_mouth::face_with_hand_over_mouth::face_with_hand_over_mouth::relieved_face::relieved_face::relieved_face::relieved_face::relieved_face::relieved_face::relieved_face::relieved_face::relieved_face::relieved_face::relieved_face::relieved_face::relieved_face::relieved_face::relieved_face:,Tannia,6:56:11,0
lol the ppl defending amber in this chat ,ube bread,6:56:11,0
that's 2015's phones people,Ay man,6:56:12,0
every one say again she had nothinggggggg,Emilie Weasley,6:56:13,0
What,Anahi O,6:56:13,0
Liar ,Simon Says,6:56:13,0
Dang that woman was CRAZY,PA M,6:56:13,0
@Robert Sole Why do you believe that? Amber was arrested for domestic violence.,KamranPasha72,6:56:15,0
she never sustain amber heard lawyers's objections ,DELTA GLOOM,6:56:15,0
Making his money,Deborah F.,6:56:16,0
Justice for Johnny :pirate_flag::red_heart:,KongSkullIsland,6:56:16,0
JUSTICE FOR JHONNY DEP !! HONESTLY EVERYONE THE DOUBT HIS WORD DEEP DOWN JUSTICE SHALL BE SERVED HES INNOCENT :folded_hands:,💖💙AMOR DE DIOS soy su hija💖💙,6:56:16,0
@Addi Talks True Crime & Trials I agree!,Sambia,6:56:16,0
he’s saying “i didn’t”,Saffi Dunn,6:56:16,0
Amber is nuts- Johnny was a bad judge of character getting into a relationship with this jezebel,D Bloom,6:56:17,0
:red_heart::red_heart:justice for johnny:red_heart::red_heart:,jdlovesyou,6:56:17,0
:broken_heart::broken_heart::broken_heart::broken_heart::broken_heart::broken_heart:,Rachooow,6:56:18,0
:crown:,Paul,6:56:18,0
justice for johny deep,Fred Dfg,6:56:18,0
:beaming_face_with_smiling_eyes:AMBER:beaming_face_with_smiling_eyes:,This Is England,6:56:19,0
"JOHNNY, go...:red_heart::raised_fist::red_heart::raised_fist::red_heart::raised_fist::red_heart::raised_fist::red_heart::raised_fist::crying_cat::crying_cat::crying_cat::crying_cat::crying_cat::crying_cat::crying_cat::crying_cat::crying_cat::raised_fist::red_heart:",Бравый Чел,6:56:19,0
Good man,Dana Banana Im,6:56:19,0
Amber deserves jail,slurpzzy,6:56:20,0
Justice!!!!,Desiree Martinez,6:56:20,0
"@Addi Talks True Crime & Trials I agree, it looks like self defense",Roy4114,6:56:20,0
OMG!! look how ill he looked she really is a witch!!! ,Wight Queen,6:56:20,0
JUSTICE FOR JOHNNY:green_heart:,Natalia Dominguez,6:56:20,0
"Matthew, he's suing to recoup his reputation. ",Alana Ronald,6:56:21,0
Good grief!!,Common Sense,6:56:21,0
Justice for Johnny,Kelly George,6:56:21,0
BRO THE JUDGE IS IN A RELATIONSHIP WITH AMBERS LAWYER????,Ana Maria,6:56:21,0
What if Johnny Depp cut off Amber's finger? Man the punishing downfall he would've faced,NurRayArt,6:56:21,0
you can see how hurt and traumatized Johnny is seeing these photos ,Life,6:56:21,0
Johnny gonna pay in countersuit,Rainy,6:56:22,0
"Dear John, if you do not find justice in this life, then there is a God and he will achieve justice in the hereafter",Mariam alhashmi,6:56:22,0
Go Johnny Go Go,Michael O Rourke,6:56:22,0
he admitted topushing her and she agreed that he pushed her to get her away from him in the argument. that's on the audio,Addi Talks True Crime & Trials,6:56:22,0
The pics dont show much tbh,zee,6:56:22,0
This is gonna hurt her career more then his,Tamiya,6:56:22,0
Fake photos ,Robert Sole,6:56:22,0
"Because she wanted to disguise them, as almost any victim in history",Pon,6:56:23,0
"Nunca vio alguna herida en Amber pero ella decía que era abusada, aunque nunca pidió ayuda, amber le mostró evidencia de sus heridas",Alejandra Lopez,6:56:23,0
My cat leaves worse scars but whatever,Jeffrey Lape,6:56:23,0
THAT SHOULD SAY IT ALL,HardyHar ENT,6:56:24,0
Justice for Johnny,Ashley Zacarias,6:56:25,0
BIG FACTS HITTING :red_circle: BRACE FOR OBJECTION,Mike Johnson,6:56:25,0
he will never admit to anything that would incriminate or make him look bad. ,Wet Pu55y,6:56:26,0
Amber going downnnnnn Justice for Johnny Depp,Janus usz,6:56:26,0
Justice for johnny,el light,6:56:27,0
JUSTICE FOR JOHNNY ,Jane Ferreira,6:56:27,0
So painful to listen and watch ,linda laferriere,6:56:27,0
Just tough Johnny Depp let Amber allegedly beat the crap out of him,Alice Sercy,6:56:28,0
Justice for Johnny,Chelsea Lynn,6:56:28,0
@addi true,Jessica Blankenship,6:56:28,0
Omg justice for Johnny ,Aimee Nicholl,6:56:28,0
por johnny,Kao khaoss,6:56:28,0
next chair scamica sits in will be the ELECTRIC CHAIR:cat_with_tears_of_joy::rolling_on_the_floor_laughing::cat_with_tears_of_joy::rolling_on_the_floor_laughing:,elaine w,6:56:29,0
Amber ADMITTED to her therapist she hit Johnny! Amber is the abuser!,lizpiz,6:56:29,0
how can she do this to him :anxious_face_with_sweat:,yyppp,6:56:29,0
HA,Holly Langridge,6:56:30,0
BASED,Arthem,6:56:30,0
Justice for Johnny,Helen Last,6:56:30,0
how could she assault an elderly man,Ahmed Saeed Abdul Rahim,6:56:31,0
He would never fake something like that but I sure believe Amber did it.,Andrea,6:56:31,0
SLAAAAAY WITNESS,valeria cz,6:56:32,0
WHAT,MNDarkfire !,6:56:32,0
POSSIBLE HEAD TRAMA UPPER SIDE LEFT SLIGHT BUMP >,mike ausra,6:56:33,0
He just said he seen depp be abusive towards her ,Vanessa E,6:56:33,0
She is still CRAZY,Sandra F,6:56:33,0
TERD GATE,R C,6:56:33,0
Amber is a borderline personality,viva uncle,6:56:34,0
BEST WITNESS EVER!!!,ruby greby,6:56:34,0
HES SAYING I DIDNT RIGHT :grinning_face:,oxhelia,6:56:34,0
want to hug johnny,Baby Pilli,6:56:34,0
Liar :lying_face: liar :lying_face: ,Stacey Floppy,6:56:35,0
Amber :person_in_bed::pile_of_poo:,Kalita Hija del Maiz.,6:56:35,0
Proves Amber was the batterer. ,GreenEyed Lady,6:56:35,0
Whats with the Judge..she sustains everything Amber wants sustained..,dodgingbullets,6:56:36,0
Luv this guy.,R R,6:56:36,0
GO JOHNNYYYYYYYYY,Mo,6:56:37,0
oooooooo,Isabella korva,6:56:37,0
Respects to this security guard ,Genesis,6:56:37,0
 why does she sustain,Maria Iris Silveira das Neves,6:56:39,0
WHO EVER IS SUPPORTING AMBER YALL ARE JUST NARCISSISTIC AS HER,Gisell Dmz,6:56:39,0
Its called Projecting...a Narcissists Psy chopath game. They call you out foe their dark side,Sâd Mûsic,6:56:40,0
Judge is doing my head in,Dianne Docherty,6:56:40,0
AMBER IS DONE FOR WE KNEW SHE WAS LYING,Adriana Rodarte,6:56:41,0
SHE belongs in jail,Elke Kintscher,6:56:41,0
On her birthday she did that to him?!,Nicole M,6:56:41,0
lies. The therapist said they fought but security never saw her wounds?,JCA421,6:56:42,0
he was defending himself from her anger without fighting back.... poor johnny :( :broken_heart:,awana,6:56:44,0
I think it’s her age :(.,Fallen Star,6:56:44,0
this guys memory is elite,Dan,6:56:45,0
:pleading_face::pleading_face::pleading_face:,Buse,6:56:45,0
Booooom!,Elaine Mackenzie,6:56:45,0
:red_heart::red_heart::red_heart::red_heart:AMBER:red_heart::red_heart::red_heart::red_heart::red_heart:,Lyndsey S,6:56:46,0
OH BOY,JJ,6:56:47,0
Delta true,MistieBlue,6:56:47,0
"Stuff about to get poopy, right?",marcelovhm1,6:56:47,0
who is this guy,KD Lee,6:56:47,0
i hate amber with a passion ,Zeenat Patel,6:56:47,0
This is actually Sad. Women can be just as abusive as any man,Lady Virgo,6:56:48,0
Johnny survived a violent relationship,Phil smith,6:56:48,0
"but that's what I'm seeing from this testimony now, we shall see what is said on her side when her cae is up",Addi Talks True Crime & Trials,6:56:49,0
He hesitated when he was asked if she ever asked for help. ,Annette Sweet,6:56:49,0
Now that’s a witness not that “don’t recall” lady :face_with_tears_of_joy:,Pretty Girl,6:56:49,0
this witness has absolutely no nuance to his recollections. Jurors will take this into account...,lupelupelupe,6:56:49,0
aww johnny you should've spoke up,Sam,6:56:50,0
psycho day,not a good plan,6:56:50,0
recall,Paul,6:56:51,0
Her 12th ,Simon Says,6:56:51,0
BAM……… AND THERE YOU HAVE IT……. amber couldn’t produce anything AT ALL IT was all some bs about some arnica cream……. OH DEAR AMBER …… BEG THEY SHOW HER FACE I WANNA SEE HOW DESPERATE SHES LOOKING RBN ,Creature feature,6:56:52,0
ARE WE LEASING UP TO THE POOP IN HIS BED,lexie loves wallows,6:56:52,0
PUT AMBER IN JAIL,Life,6:56:53,0
J U S T I C E F O R J O H N N Y ,jennifer cole,6:56:54,0
she’s getting exposed ,courtney ryan,6:56:54,0
Go johnny go,Bellalove,6:56:55,0
"If this was a woman, he would be arrested straight away ",holly.jordan,6:56:55,0
Did you ever see Amber without any makeup?,Pon,6:56:55,0
KITTEN FIGHT ????????????,JFQ WARHammer,6:56:55,0
johny deep ist der bester,Fred Dfg,6:56:56,0
:flushed_face:,GramBam,6:56:56,0
@Mike Johnson lmaoooo,Caroline Byers,6:56:56,0
CONSTANT OBJECTION TOWARDS THE TRUTH!,NurRayArt,6:56:57,0
@Random Person You can google them to get a closer look. Just type johnny depp swollen face or something like that,AkaRanunculus,6:56:57,0
Sean :red_heart:,Roberta conceição,6:56:57,0
They were beating the crap out of each other…. And it doesn’t help he is 23 years older than her,Pmz,6:56:58,0
@oxhelia yes,daniel rovik,6:56:58,0
Ambers own parents were afraid of her that should tell you something,virgogodess,6:56:59,0
She didn't want to lose him?! She didn't want to lose his MONEY!!!!!,Dee Garr,6:56:59,0
Where are pictures from her injuries,PA M,6:56:59,0
 You are gullible if you believe Ambers «evidence» ,Krissy T,6:57:00,0
:sad_but_relieved_face: Johnny Depp is the REAL victim of an abuser wife A.H. JUSTICE FOR JOHNNY DEPP :red_heart:,Sea Shells,6:57:00,0
TELL EM,Holly Langridge,6:57:00,0
I'm MADDDDDDDDDDDDDDD :angry_face:,CJ,6:57:01,0
He’s been abusived,Thehell,6:57:02,0
She wanted them gone :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,Mani J,6:57:03,0
He needs hugs,linda laferriere,6:57:03,0
She will attack’s anyone when she is angry ,nahawand نهاوند,6:57:03,0
JUSTICE FOR JOHNNY:red_heart:,lizpiz,6:57:04,0
Maybe she was accustomed to being abusive. ,Toni Montgomery,6:57:04,0
