messages,all_authors,timestamps,money
:clown_face:M:clown_face:A:clown_face:K:clown_face:E:clown_face:A:clown_face:P:clown_face:,Ranshe Byloluchshe,3:09:25,0
what are those questions,Sophie Alison,3:09:26,0
wtf is this now,Haley McBeth,3:09:26,0
you can tell bare face and makeup,MettaData,3:09:27,0
WTH,Cynthia Rubio,3:09:28,0
You can know makeup without knowing everything a person uses.,Ali,3:09:28,0
relevance?:face_screaming_in_fear:,eLLo,3:09:28,0
Bwhahahaha!!!,Andrea S,3:09:28,0
Is this a question Amber came up with?,Lacie Looney,3:09:29,0
wtfff ?????,bamafox1,3:09:29,0
is dis bish for real :face_with_tears_of_joy:,Kitchencupb0ard,3:09:29,0
It's Arnica cream for bruising,Annalee Finch,3:09:29,0
"you can tell if a woman has makeup on or not, this is ridiculous",BellaB,3:09:30,0
Loreal Loreal Loreal,J E,3:09:30,0
"THEYRE ACTUALLY ABOUT TO SAY HE CAN""T TELL WHEN SHE HIDES SCAR WTIH MAKE UP LMFAO",chrisssan,3:09:30,0
WHY WOULD HE KNOW THAT BS,lm m,3:09:30,0
WTF :unamused_face:,KI YELLOW,3:09:30,0
omg! why would he,Wight Queen,3:09:31,0
The most irrelevant questions I,Stian Haland,3:09:31,0
what does that have to do with anything?.,Abigail Donato,3:09:32,0
Amica does not instantly take bruising off ,Alondra Limon,3:09:32,0
excuse me what,PJTheUkeFriend,3:09:32,0
WUT,Stella,3:09:32,0
I cant believe hard earned tax dollars are funding this :face_with_rolling_eyes:,Coins in the Cushion,3:09:32,0
JUSTICE FOR JOHNNY DEPP,Бравый Чел,3:09:32,0
WTF HOW IS THIS RELEVANT,Darci C-G,3:09:32,0
IRRELEVANT ,Whitewidowbaby,3:09:33,0
:clown_face::clown_face::clown_face: make up :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,MellowGaming,3:09:33,0
oh come on lady,KristaB253,3:09:33,0
Just drugs,Marno Franck,3:09:33,0
JFC ,FPChris,3:09:34,0
THIS IS A JOKE,mommysboiii,3:09:34,0
LUL,yewu,3:09:34,0
Coke powder :skull:,R C,3:09:34,0
ofc he doesn't.,Myhappy Tati,3:09:34,0
wtf????,Ethan Shinn,3:09:35,0
AZCIK YAVAŞ LAAAN,Johnny Depp *JOHNNYDEPPWON*,3:09:35,0
:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,ROCKDEES1,3:09:35,0
I woulda died if he said.. oh yea that's what I use,P C,3:09:35,0
Wtffffff u can notice when someone is using make up ,patricia,3:09:35,0
you don't need to know the brands,Beth,3:09:35,0
whaat :Dd,Noora,3:09:36,0
WTF,KiGDrauhlvato,3:09:36,0
ARRRRRRNICA,Mimi Aigypt,3:09:36,0
BRUH WHAT ,Holly Langridge,3:09:37,0
she gonna try and get him to understand how make up works? Lol,EQ KnoX,3:09:37,0
very confused why would he know that,faith story,3:09:37,0
:rolling_on_the_floor_laughing:,Sarai,3:09:37,0
lol,Froste,3:09:37,0
You can tell if someone is wearing make up or not you don’t need to know the shade. ,Vince G.,3:09:37,0
neither is the lawyer,Potr64,3:09:38,0
LMAO SHE DOESNT KNOW WHAT TO ASK HIM ANYMORE,Jc Quinones,3:09:38,0
billy drinks soda,Tiger Shark,3:09:39,0
relevance?????????????? ,Lydia Heintz,3:09:39,0
What does this have to do with the case ,Ashley Snodgrass,3:09:39,0
OBJECT ,Anna Monteiro,3:09:40,0
Oh my god,Shoham Aharoni,3:09:40,0
This woman ,BeastCharlieOc9,3:09:40,0
:rolling_on_the_floor_laughing::grinning_squinting_face::rolling_on_the_floor_laughing::grinning_squinting_face:,Cady,3:09:41,0
this lawyer is such an L,Superior Being,3:09:41,0
this dude doesn't know what any of that eve is lol,Benpg93,3:09:41,0
EXPOSED.,Incognito,3:09:41,0
Is Heard part of a brass band?,Lucia,3:09:41,0
ROFL,Julie Moeller,3:09:41,0
what's the point of putting on a make up when she's gonna show him?,Aether,3:09:42,0
"lmao wtf question hahaha, pathetic",Celinde,3:09:42,0
relevance ?,Allanah Bevan,3:09:42,0
I’d let him stay in my house too,Aunt Karen,3:09:42,0
How is makeup relevant ,maily,3:09:42,0
Bammmm,Kim Slater,3:09:42,0
WHY DOES SHE OBJECT BUT THEN ALLOW THE QUESTIONS?,Jiminie Pabo,3:09:42,0
You can tell if someone has make up on without knowing what products they’re using wtf LOOOOOL,Jasxene,3:09:42,0
THEY HAVE NOTHING ELSE TO ASK,Rachel Jones,3:09:42,0
"Granny, your embarrassing yourself",Pineapple Slushie,3:09:42,0
OBJECTION!!!!! :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,Sinner,3:09:43,0
He’s an ARTIST he can tell if there is makeup or not,sunny1433,3:09:43,0
That’s none of his business though!!!!!!,Itsyagurlmillie,3:09:43,0
:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: OMG ,Tam,3:09:44,0
jajajaja Amber quedó,Jenifer Gomero,3:09:44,0
porque quiere decir que el no puede saber si llevaba o no maquillaje,Estefania Mendoza,3:09:44,0
How is this relevant?,Krissi Ali,3:09:44,0
???????????,Hack Baba,3:09:44,0
there's a contrast women! She has make up on and make up off okay!!,My Life Matter,3:09:45,0
:face_with_tears_of_joy::clown_face::face_with_tears_of_joy::clown_face::face_with_tears_of_joy::clown_face::face_with_tears_of_joy::clown_face:,Johnnviper,3:09:45,0
Literally irrelevant ,Brandie,3:09:45,0
What a schupit question ,Evrim Ulger Cobanoglu,3:09:46,0
Some gaila event BAHAB,Anna Virtala,3:09:46,0
This questioning is ridiculous,Diane Kimball,3:09:47,0
So irrelevant :nauseated_face:,Alicia Bisso,3:09:47,0
"bruh he’s confused, im confused ",DearKanojo,3:09:48,0
thank goodness for slow mode lol,Nancy E,3:09:48,0
what's the point bro,amora ᥫ᭡,3:09:48,0
What does she think she’s gonna get out of this :loudly_crying_face:,Sarah Elisabeth,3:09:48,0
why does it matter??????,Noxie Nay,3:09:48,0
Wtf this lady talking about,Mia Ponticorvo,3:09:49,0
lo quiere dejar en jaque que no sabe si Amber estaba maquillada o no,Sasha Alonso -chocoburo-,3:09:49,0
"u can tell when someone is wearing makeup, but not the brand of the makeup",Fleur Mason,3:09:49,0
Leading the witness,shur7318,3:09:49,0
make up my aaaa,Paulo R,3:09:49,0
is this woman OK????,rickymindset J4JD,3:09:49,0
WTFFFFFF,Mina Jdmr,3:09:49,0
wtf,Carlos Cano,3:09:50,0
this is ridiculous,Donut Click,3:09:50,0
How many times is he asking the same question ???????,Erica Dyson,3:09:50,0
Coke,Kentucky Chic,3:09:50,0
LMFAO this is a fkn sitcom ,A Terbzz,3:09:51,0
anyone this not supporting Johnny Depp is:clown_face::clown_face::clown_face::clown_face::clown_face::clown_face::snake:,Tina Davis,3:09:51,0
WHATS WITH THE MAKE UP,ItsCocoOH,3:09:51,0
Moot point there ma'am,Kayleigh P,3:09:51,0
Isaac is in his 50s. He doesn’t know make up lol ,Dark7427,3:09:51,0
This guy doesn't understand why he's being asked this..,Crashburn 32,3:09:52,0
Ah ha,Melanie Taylor,3:09:52,0
"""what shampoo does amber use, have u ever watched her shower?""",dsadasdas,3:09:52,0
bro amber's lawyer is trying so hard,Lia,3:09:53,0
Her makeup :clown_face::clown_face::clown_face:,Jerrberry D,3:09:53,0
wtf is he makeup artists ????!!!!!,آذین مسافری,3:09:53,0
That’s her defense????????????? Makeup???????????????? ,Dory Ann,3:09:53,0
they are so obviously tryna twist the questions,Imoxus,3:09:53,0
:nerd_face::nerd_face::nerd_face::nerd_face::nerd_face:,Nothing,3:09:53,0
Omg I’m dying :rolling_on_the_floor_laughing: ,Chelsea Lynn,3:09:54,0
"I think she meant Gala, but...Gayla!? I'm gonna use that from now on lmao. Also...why is Heard's Lawyer talking about Makeup lmao...",HD 04,3:09:54,0
Heard’s team are ridiculous,Ambee Honeykissed,3:09:54,0
girl-,Idk lmao,3:09:54,0
Relevant???,Pekoni,3:09:54,0
señora evnda avon mejor,Sol Snow,3:09:54,0
What does this have to do with anything? like omgosh just put her in a suit alr,ٴۢٴۢٴ ٴۢٴۢٴ,3:09:55,0
insane,El famoso Cato,3:09:55,0
:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,darvany c. deal,3:09:55,0
Irrelevant:loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face:,Shkitu0311,3:09:55,0
:scissors::tomato::meat_on_bone::carrot::hot_pepper::potato: this is shish kabob,P R,3:09:56,0
 jthat is a trick question,Fay Robinson,3:09:56,0
these prosecutors are a joke,Matt Pruim,3:09:57,0
They’re trying to trip him up meanwhile he’s confused af half the time bleed him I like him ,Aphrodite Dennis,3:09:57,0
Why should he know that?,Rammstein Girl,3:09:57,0
this guy is gangsta this lady better watch out ,LadyNYC211,3:09:57,0
:loudly_crying_face::loudly_crying_face::loudly_crying_face:,Veronica0412,3:09:58,0
why should he? bruh,Sophie Alison,3:09:58,0
This lawyer must be new :face_with_rolling_eyes:,VapeKing,3:09:58,0
i swear this woman again,Evin,3:09:58,0
oh wow,Wendy campingmom,3:09:58,0
you can tell bare face from makeup face... its not difficult,Rock Lee_MC,3:09:59,0
What are these questions :rolling_on_the_floor_laughing:,Tracy Lamica,3:10:00,0
Someone needs to pick up their Gran and return her to the nursing home. ,Elaine Mackenzie,3:10:00,0
How is this relevant?,Matthew P,3:10:00,0
WHY IS SHE ASKIN AB MAKEUP AND HAIR WTF,Haaris munawar is goat,3:10:00,0
Twisting it ,Sydney 🇺🇦,3:10:00,0
OHH CMON :clown_face:,Federica 99,3:10:01,0
LAWYER STOP COKE STOP PILLS,Ranshe Byloluchshe,3:10:01,0
"you don't have to know makeup brand, you can CLEARLY SEE IF THERE IS SOMETHING ON FACE",youngblood,3:10:02,0
"Does she mean ""arnica"" ????",Jane Doe,3:10:03,0
HE IS LOOKING AT THIS ATTORNEY LIKE WTF ARE YOU TALKING ABOUT,lm m,3:10:03,0
Hanging,CrazyTee33,3:10:03,0
but I know when a woman doesn't have it on lol :grinning_squinting_face: :upside_down_face: :grinning_face_with_sweat:,Rita Moon,3:10:04,0
"BUT, he can tell when she has it on, and when she IS NOT!",SUSAN POTTS,3:10:05,0
Amber is guilty and has BPD,Scott,3:10:05,0
？,Elvellonwen,3:10:05,0
:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,Trish Heart-Lee,3:10:05,0
Has this become a makeup advert????,da3m0n88,3:10:05,0
:clown_face::clown_face::clown_face::clown_face::clown_face:,Ari Cein,3:10:05,0
IRRELEVANT QUESTION,Ruby Armstrong,3:10:06,0
"arnica not amica, wtf?",92RedRevolver,3:10:06,0
men aren't cats like wahmen,miso mercy,3:10:06,0
IRRELEVANT ,Lily Wan,3:10:07,0
WTF Does this have to do with anything?? :rolling_on_the_floor_laughing::face_with_tears_of_joy::rolling_on_the_floor_laughing:,RedNhappy,3:10:07,0
She asks questions like amber is gone missing or something ,Izzypizzy,3:10:07,0
Él no sabe el maquillaje que usa diario. La abogada dice que Amber iba a una fiesta y le pregunta si la vio. Él dice que la vio con el cabello suelto.,Viridianne VR,3:10:07,0
just hanging!!! :loudly_crying_face:,Andrea S,3:10:08,0
It’s called buddy make up.won’t cover bruises.natural look scam,COD& TETRIS expert level gamer,3:10:08,0
POOR ISSAC :skull:,Holly Langridge,3:10:08,0
Lmao what are these questions please ,Lana Mariën,3:10:08,0
Go Issac,J E,3:10:09,0
can u tell me what color her nails were then?:face_with_tears_of_joy::face_with_tears_of_joy:,eLLo,3:10:09,0
Amica :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,Dee,3:10:09,0
this lawyer is a joke,Beth,3:10:10,0
:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,ROCKDEES1,3:10:10,0
What the f is this line of questions :face_with_tears_of_joy:,Lara Condy,3:10:10,0
GET REAL LADY ,Whitewidowbaby,3:10:10,0
:clown_face::clown_face::clown_face::clown_face:,KI YELLOW,3:10:10,0
relevance?,Freja Ekberg,3:10:12,0
now tell me THE PAIN of putting make up on your BRUISES FACE feels like. can she handle it? I don't think so,Farah H Adriani,3:10:13,0
make up is NOT invisible. you can tell when someone is wearing it.so their defense is make up lol,shellie evans,3:10:13,0
THIS MAN GOT EXPOSED :rolling_on_the_floor_laughing:,Incognito,3:10:13,0
Arnica cream? It doesn't hide bruises...,Helelooo,3:10:13,0
Down is just down lmao,Tachi,3:10:14,0
Legally blonde ,Luchii Constanza,3:10:15,0
ugh this lady,jasmine millie,3:10:15,0
shes trying to say sh le coverd with make up the punches from dep,realm2nine,3:10:15,0
These questions are rediculous,Alana Ronald,3:10:16,0
"Us ladies need to ask each other what brands we use, and she assume a painter knows??????",Zoelie Mah,3:10:16,0
"Dear Isaac, you can not see the effect of make-up :slightly_smiling_face:",Mirjam,3:10:16,0
Haha,Pmz,3:10:16,0
Fam,BeastCharlieOc9,3:10:17,0
hahahahah!!!:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: ,Tam,3:10:17,0
NO ONE KNOWS WHAT TYPE OF MAKEUP PEOPLE USE WTF,Abigail Donato,3:10:17,0
n,vc102684s,3:10:18,0
BS,Axeson,3:10:18,0
:grinning_squinting_face:,Robo Cop,3:10:18,0
Omg :skull:,PandaGirl,3:10:19,0
This needs to be objected to,Denise Stanley,3:10:19,0
OMG,Enigma,3:10:19,0
:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,Angelic Native,3:10:19,0
He knows a bare face when he sees it there’s no rocket science ,Lynn Sud,3:10:20,0
this is pathetic ,Lyla Morelli,3:10:20,0
i cant tell what 'TYPE' of make up my friends use but i can STILL tell if they have it on or not,Samantha M,3:10:20,0
bruhh,Myhappy Tati,3:10:20,0
TOUCHE,Sasha Alonso -chocoburo-,3:10:20,0
Amica cream :skull::skull::skull:,R C,3:10:21,0
Can this woman be quiet,Kakan,3:10:21,0
legally blonde type of q's wtf ,Aslıhan Durmuş,3:10:21,0
Maybe it's Maybelline,Kayleigh P,3:10:22,0
I’m an girl and I know little to nothing about makeup ,Ashley Snodgrass,3:10:23,0
please wtf ,Zoe Kanye,3:10:23,0
the questions are ridiculous,Lil G,3:10:24,0
BROO WHAT ARE THESE QUESTIONS:skull:,Fiorella Grosfeld,3:10:24,0
This is lame,Marie,3:10:25,0
what is the point,Abigail Evans,3:10:25,0
Makeup won’t cover a full on BRUISE,Tamzin Olivia,3:10:25,0
wtf is this lawyer asking pmsl,Elliemae Crone,3:10:26,0
regular no make up,el light,3:10:26,0
:face_with_tears_of_joy::face_with_tears_of_joy:,Joe B.,3:10:26,0
BUT HE KNOWS WHAT MAKEUP LOOKS LIKE,Lia,3:10:26,0
IM A GIRL AND IDK WHAT AMUCA IS ,_16dha,3:10:26,0
BRO SHAKSBSOSBAOSJSKSK WHAT KIND OF A LAWYER SHE IS,amora ᥫ᭡,3:10:26,0
What kind of questions is this,PJTheUkeFriend,3:10:26,0
This dude will be a meme god!,Marno Franck,3:10:27,0
LMFAO,Ethan Shinn,3:10:27,0
What the fk is ameca cream,Poojan Patel,3:10:28,0
Ooohhhh I see where this is going ,Drusilla ,3:10:28,0
I'm trying to pay attention to this cool guys testimony and the freaking breathing is so DISTRACTING.....,Milmouse,3:10:28,0
Grandma doesn't know makeup either...and she needs to...,Lynnette,3:10:30,0
not a make up in world covers swolleign,sinizka 💜,3:10:30,0
You wouldve seen ot,Lena S.,3:10:30,0
these makeup questions killing me,Official Ashe,3:10:30,0
Im dying about these questions:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,Anna Otarola,3:10:30,0
I dont have to know what kind of make up but you can clearly see if anyone uses make up lmaoooooooo GTFO,Mathijn D,3:10:30,0
This is ridiculous :face_with_rolling_eyes:,Andrea Lamb,3:10:31,0
what does this have to do with anything?,Clair Michelle,3:10:31,0
Lol wtf clowns,Jerrberry D,3:10:31,0
LMAOOO THIS LAWYER IS UNREALLLLL,Mina Jdmr,3:10:31,0
He’s security for something ,R Guy,3:10:32,0
WTH? Who cares what makeup brands she uses? Who cares???? ,Melissa S. Morris,3:10:32,0
MY MOM IS IN THE COURT,Jaime Tull,3:10:32,0
omg wtaf is this now ,Zelal Yaman,3:10:32,0
Wtf is this,SeiyaAstro,3:10:32,0
Arnica!!! :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,Dory Ann,3:10:32,0
I can’t believe what I hear ,Shoham Aharoni,3:10:33,0
Does she mean arnica cream?,Kim S,3:10:33,0
BYE WHAT A CLOWN,Nicolle Fernanda Bermeo Trujillo,3:10:33,0
Bingo,shur7318,3:10:34,0
wth is she talking about:skull:,Muzlu Simit ,3:10:34,0
She’s smirking :unamused_face:,Veronica0412,3:10:34,0
ridiculous questions :face_with_rolling_eyes::face_with_rolling_eyes:,Julia Santacroce,3:10:34,0
amica cream lol,Potr64,3:10:35,0
She’s just scraping an empty bowl at this point :face_with_rolling_eyes:,Penny At Your Service,3:10:35,0
THIS IS SO PATHETIC BAHAHAHAHAHHA,Jheremi Panopio,3:10:36,0
WTF IS THIS HUH ,slxyr,3:10:36,0
Yikes. Terrible witness,Bob Abooey,3:10:36,0
This lady :boxing_glove: ,Peanut ball66,3:10:36,0
wtf,Ellie Di Casati,3:10:37,0
OBJECTION,_jeann 03,3:10:37,0
hahaha she’s looks guilty af,Fleur Mason,3:10:37,0
dont raise your voice you boot,MyLifeAsJess,3:10:37,0
"Oh my God, how was this guy supposed to know?:grinning_face_with_sweat:",Krissi Ali,3:10:37,0
mocvha cream hahaha,Paulo R,3:10:37,0
craziness,Frenchman,3:10:38,0
"its not amica, im going to cry",Mimi Aigypt,3:10:38,0
This attorney is GOOD,Melanie Taylor,3:10:39,0
“You’re a man so you wouldn’t know makeup for Adam” it’s ARNICA ,Surfer Rosa,3:10:39,0
Can someone shut the question person up ,Dani Lemon,3:10:39,0
she's messing up. lol,L G,3:10:39,0
bruh this need to be objected,nathan keren,3:10:40,0
These people lol,Lana Amir,3:10:40,0
Does she mean Arnica?! Lmao,Ambee Honeykissed,3:10:41,0
When did makeup become an argument:skull:,Jorge Gonzalez,3:10:41,0
Just cause he doesn’t know the names of the make up doesn’t mean he wouldn’t notice that she’s using make up ,patricia,3:10:41,0
he look sleepy ,Lu,3:10:41,0
This guy is fabulous ,Evrim Ulger Cobanoglu,3:10:41,0
product placement,miso mercy,3:10:42,0
Better than your lady :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,Kentucky Chic,3:10:42,0
this is grasping at straws,scotsgirl,3:10:42,0
THIS GUY IS HILARIOUS :face_with_tears_of_joy: :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,Suhail,3:10:42,0
SOMEONE WHO TALKS TOO MUCH IS THEIR OWN WORST ENEMY IN COURT. :stop_sign::heart_exclamation::heart_exclamation::stop_sign::heart_exclamation::stop_sign::heart_exclamation::stop_sign::heart_exclamation::stop_sign::heart_exclamation::stop_sign:,Kim Slater,3:10:42,0
Lmao :rolling_on_the_floor_laughing: ,Chelsea Lynn,3:10:43,0
Binger Law Training LMFAO,A Terbzz,3:10:43,0
These lawyers are trying to do the most this is so irrelevant lol ,Lana Mariën,3:10:43,0
i'm dying,Sophie Alison,3:10:43,0
Where is he exposed ,Whitney Brown,3:10:43,0
LOOK AT AMBER LOOKING AT THE CAMERA OMG ,Aphrodite Dennis,3:10:43,0
take this woman off,Evin,3:10:43,0
:clown_face::clown_face::clown_face::clown_face:,Federica 99,3:10:43,0
BRUH WHAT IS THIS:exclamation_question_mark:,KI YELLOW,3:10:44,0
wtf is she on about,Tayyab Ali,3:10:44,0
how is thiiiis relevant? annakacreme whut? ,Debby V,3:10:45,0
Irrelevant!!!!,Lara Condy,3:10:45,0
I love this guy he knows the score!,Lisa R-Wascher,3:10:45,0
Istg ,Aylinxov,3:10:45,0
He is legend :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,Ali,3:10:46,0
What is the relevance of this,Brandie,3:10:46,0
amica cream?,Joseph Morris,3:10:46,0
:sleepy_face::sleepy_face::sleepy_face::sleepy_face: lord.,Jena Martin,3:10:46,0
tf is arnica??,Only Girl,3:10:46,0
Objection ,Celina,3:10:47,0
amica??,Nancy,3:10:47,0
What is the point of thisss,Shkitu0311,3:10:47,0
Why is she wearing that ,maily,3:10:47,0
 HER DEFENCE TEAM LMAOOOOOO THEYRE ALL A JOKE. WE STAND WITH JOHNN,Idkmynameanymore :],3:10:48,0
Ammica conceals much... like makeup putty,Gloria Thornton,3:10:48,0
HAHAHAHHAHAHA,Anna Virtala,3:10:48,0
@Incognito You spelled AMBUSER wrong,RedNhappy,3:10:48,0
silly,Beth,3:10:49,0
HE KNOWS WHAT HER MAKEUO LOOKS LIKE,Lily Wan,3:10:49,0
hahah this women is funny,Polina,3:10:49,0
CLOWN QUESTIONS,Axeson,3:10:49,0
Arnica doesn’t take bruises off instantly ,Alondra Limon,3:10:49,0
REDICOLOUS JUDGE,Scorp 883,3:10:50,0
"lol lady, one doesn't need to know what makeup she uses to know if she's using makeup",K_V V,3:10:50,0
bro what does her makeup have to do with this? ,Rizu Morgan,3:10:50,0
chin up eyes down,My Life Matter,3:10:50,0
This lady :skull:,PandaGirl,3:10:50,0
why did she apply that when she's gonna show to him,Aether,3:10:51,0
