messages,all_authors,timestamps,money
witnesses are just there to be honest even if it’s against the rules apparently ,IDKaboutthis Fuckoffyoutube,6:15:02,0
who wouldn't be on drugs being with AH He had anxiety being with that whacko!!!!!!!,Tammy Rizza,6:15:03,0
"object, relevance?",4given,6:15:03,0
ITS WRITTEN 2021 BECAUSE THE VIDEO IS A PRE-RECORDED TESTIMONY. THE COURT IS LIVE THOUGH.,alexe,6:15:04,0
All this info is so very private! Why is this live for the puplic? ,Frederikke Berggreen,6:15:04,0
:green_heart::green_heart::green_heart::green_heart:,Xóchitl Garisan,6:15:05,0
THEY BETTER BRING UP AMBERS MEDICAL this makes no sense,Jenna Amodeo,6:15:05,0
objection.,Family Court Anti-Corruption Coalition,6:15:05,0
LETS GO JOHNNY :black_heart:,Brenda Mendez,6:15:07,0
Using drugs does not make you a criminal,Sunflower Sky,6:15:07,0
Many people don't do drugs (thank goodness) ,Blue T,6:15:09,0
it says Feb because it's a prerecorded testimony ,Kaitlynne Walters,6:15:09,0
"boba almost everyone!!you must be kidding Not true,!",Annasllan 10,6:15:09,0
most of the people watching have their kids on some of those meds,Nancy E,6:15:09,0
o,Artemis,6:15:11,0
@Clare Gaughan Yes I have been surprised that medical records are not private or maybe both agreed it was ok?,Dan Plays Bass,6:15:12,0
its eems its the amber pycho lawyer ,Godin Gamer,6:15:12,0
Johnny does not take showers,Melanie Taylor,6:15:13,0
:red_heart:Hey Mr Jung..we love you Johnny:red_heart:,dodgingbullets,6:15:13,0
guys stop saying that been drogadict is a great,Danilo Juarez,6:15:13,0
IMPOSSIBLE TO WALK IN THIS MUD :red_heart: LOVE U JOHNNY FOREVER :red_heart: ,JFQ WARHammer,6:15:15,0
Go Johnny !! We love u :red_heart:,JusticeForJohnny,6:15:15,0
"Johnny was taking rX pills from Dr kipper , Amber was taking x and mushrooms from the guy on the corner and they are saying Jonny the problem? ",Teddy G Beats,6:15:16,0
AMBER LIAR,Claudia castañeda,6:15:18,0
KARMA’S GONNA COME KNOCKING FS,Taehyung Kim,6:15:19,0
JD attorney is far more polished,TheETZmom,6:15:19,0
@Max Salas STRONGLY DISAGREE,Kellie_N,6:15:19,0
@Suze x Johnny's,Nat,6:15:20,0
I’m addicted to farting in elevators,Robert Sole,6:15:21,0
And everybody has a pharmacology degree,Magda Seguin,6:15:21,0
Johnny must have allowed to forgo the HIPPA act so Dr can testify. ,Oceana,6:15:21,0
The only thing Johnny smashed in was Amber's back door's,Paul The Ford,6:15:21,0
her defense team is slacking,Draki Defleshed,6:15:22,0
send amber to domestic violence rehab,Tami Moncrief,6:15:22,0
Johnny is playing candy crush on his mobile ,Zayed Khan,6:15:22,0
Justice for Johnny Depp :red_heart::red_heart::red_heart::red_heart:,بيست سلايير Beast Slayer,6:15:23,0
This is a good thing he Was seeking help from Drugs,Annette Fice,6:15:23,0
WHERE'S HER MEDICAL HISTORY????????????!!!!!!!!!!!,Cristen Markussen,6:15:24,0
Ohhhh!! Xarax do bad thing,MistieBlue,6:15:25,0
MsClaudia that is a sign of clinical depression. ,LG,6:15:25,0
Amber laughs grinning:smirking_face::smirking_face:,Nissa Peony,6:15:25,0
It’s not ambers case yet,ArmednReady,6:15:25,0
justice for johnny dedpp. :red_heart:,sibbe,6:15:29,0
"max salas, they put you on drugs when you go through surgery, or when your in pain, or manic you kind of need them.",lalazrevenge,6:15:29,0
johnny smells like vanilla,prince tears,6:15:30,0
Amber keeps looking all over the place lol justice for Johnny depp,Catherine Walde,6:15:31,0
He looks like he barely knows what's happening,Bren Slim,6:15:31,0
HEY YOUR MIC IS ON ,mai,6:15:32,0
We support you Johnny Depp,KongSkullIsland,6:15:32,0
PRE RECORDED?,DanKO,6:15:33,0
this whole witness testimony sounds like more deformation. just trying to make him out to be some strung out addict instead of a man in need and seeking help,Rainy Rage,6:15:33,0
"Glare Johnny’s putting this out, he wants it in evidence ",Pj’s Parlay,6:15:34,0
JUSTICE FOR JOHNNY DEEP :pirate_flag::compass::green_heart::red_exclamation_mark:,Marcos-player 1.0,6:15:35,0
"MONEY, THAT'S WHY IS PUBLIC",MsClaudia2013,6:15:37,0
"El Light, :hundred_points:",Lyric0810,6:15:37,0
Justice for Johnny Depp :red_heart:,Sea Shells,6:15:38,0
the lawyers mic being on is killing me,Jorrrdan,6:15:38,0
Amber has two DV charges based on England's trial.,sing2me,6:15:38,0
I ALREADY KNOCKED LOL,Instant Karma,6:15:38,0
get to the poop ,Bobby Rosigliano,6:15:40,0
Why does she keep staring at Jonny? She’s a monster! She trying to trigger his trauma ,Penny Pixie,6:15:41,0
Amber flirted with Exlax and in ended up on the duvet,ITcanB,6:15:41,0
"He was taking drugs because of her, she made him crazy ",claudia nicaragua,6:15:41,0
He looks smarmy. ,Paula Scott,6:15:42,0
When you decide to have a public trial and go to court all this stuff gonna come out.,Blue T,6:15:42,0
Lucky for him he didn't get the Michael Jackson doctor,realist7250,6:15:43,0
Amber looking like a chick walking into the octagon in the UFC,D N,6:15:43,0
he was literally seeking help to stop his addiction what’s the problem ?,Hannah Allard,6:15:44,0
Thats what im thinkg Cristen!!!,Jenna Amodeo,6:15:44,0
Some of you need to go research how court works so you can stop filling up the chat with ridiculous questions ,Sidda,6:15:45,0
:red_heart::cat2::paw_prints::paw_prints::red_heart:,peekaboots01,6:15:45,0
:face_vomiting::face_vomiting::face_vomiting::face_vomiting::nauseated_face::nauseated_face::nauseated_face::nauseated_face:,Alina Nicolae,6:15:46,0
"@Nat Thank you. Always thought rehab was them forcing people to cold turkey and therapy, exercise.",JCA421,6:15:46,0
Does anyone know what the computers on there table are for cause I have no clue was wondering if it could be this but then though can’t be ,Emily Hurt,6:15:50,0
Gosh.. now She smiling again...,Emma Virk,6:15:50,0
what does medication have to do with anything I'm on oxycodone and I'm on lorasapam for anxiety and I don't hurt no one,Debbie Lee's aquariums and beauty vlogs,6:15:50,0
STOP SMIRKING ,Vivis_,6:15:50,0
Pl dont do drugs,Annasllan 10,6:15:50,0
I hate Amber's smug smile,Urban_Fox,6:15:51,0
IS anybody here addicted to sugar?? I am. ,PoodleJam,6:15:51,0
Why is she there smiling like wtf,juby,6:15:51,0
"20 days ahead of this Trial, ppl.",Angela Rivera Casaña,6:15:51,0
Amber be smirking yo!!,Robert Sole,6:15:51,0
:slightly_smiling_face:,Nigel,6:15:52,0
johns chillin happy hes makin amber sufferrr. look at them both. shes shook,Michael Nocie,6:15:53,0
why is she smiling,Tami Moncrief,6:15:53,0
"Nancy E, you are so right",Gail Davis,6:15:53,0
DECRIMINALIZE ALL DRUGS,Max Salas,6:15:53,0
I stg her smile is infuriating ,Amy,6:15:53,0
I'll Pray for you Johnny Depp,Mack Doyle,6:15:55,0
Amber's evil' smile,Rana Sharma,6:15:55,0
I really don’t like AH’s lawyers.,RH,6:15:57,0
She would turn any man to drugs,Ricky Spanish,6:15:57,0
@Bren Slim What do you want him to be doing? Dancing on the table?,Nat,6:15:57,0
He smells like the beautiful :smiling_face_with_heart_eyes::star_struck:cologne he endorses,Bebe Rodriguez,6:15:58,0
"@Mia Sulikowski Lo siento, no hay traductor aqui",Shivasgirl,6:16:00,0
why she smirking like that ,Maryam Hosseini,6:16:00,0
that's the face of I wasn't liying,Danilo Juarez,6:16:00,0
Johnny smells like sauvauge,Sinz83,6:16:01,0
WTF AMBER IS FLIRTING WITH THE JUDGE,Julie22,6:16:01,0
"I mean, I hope he gets off the stuff. It can be deadly when mixed but it doesnt make him violent",Nancy E,6:16:02,0
Full support for Johnny!,Mrs.Todd Maynard,6:16:02,0
amber needs to wipe that smug look off her face,damara,6:16:03,0
That smile wth so disgusting ,Lisa Lenders,6:16:03,0
AMBER POOPED THE BED SOBER???????!!!!!!!,Cristen Markussen,6:16:03,0
Amber not wearing a bra,Jazz Capone,6:16:03,0
Are they going to bring up her medical history,K4thl33n,6:16:03,0
You can’t handle the poop!,ZYN GOD,6:16:03,0
Amber looking soooio smug ,Ciao,6:16:03,0
let me hurt his feelings by taking all his money - Amber 2022,realm2nine,6:16:03,0
I would need Xanax around Amber. ,Lea,6:16:04,0
OMG!!!!,John Buckley,6:16:04,0
King Crimson,Jin Levais,6:16:04,0
You can't catch my dawg Captain Jack Sparrow,prince tears,6:16:05,0
I’m finally here. ,1cure4CF,6:16:06,0
"Amber was also taking provigil which would explain her aggressive, over the top behavior.",Do Li,6:16:07,0
Johnny is reading this chat,Paul The Ford,6:16:08,0
What was redacted ? ,ll Rain ll,6:16:10,0
:smirking_face: ,IceTea,6:16:11,0
can’t stand her smirking like that,Zeenat Patel,6:16:11,0
Amber team swaeting,NurRayArt,6:16:11,0
Amber smirking Jesus’s,Jemika,6:16:11,0
"@Cristen Markussen No need to yell, but those charges were dropped. It may be mentioned briefly in closing arguments.",Jennifer N,6:16:11,0
Mixing drugs with alcohol…disaster! ,Lorra,6:16:12,0
she smild ??? really ?!,Aurore Ouzoulias,6:16:12,0
Today I trapped a sewer rat and called him Deppy. The other rat I own is named Justin Trudope.,James Dean,6:16:13,0
El abogado de Amber dice que necesita revisar las censuras que le hacen al documento.,Viridianne VR,6:16:13,0
She makes me :nauseated_face:,Michelle D,6:16:14,0
Boy we do not care,Lydia Corniea,6:16:14,0
evil look,dsadasdas,6:16:14,0
The fact he was seeking out treatment is awesome. Those prescription drugs are super addictive. ,Diana C,6:16:14,0
JUSTICE for AMBER,JMBlessed,6:16:14,0
AT LEAST HE GOT HELP,Instant Karma,6:16:16,0
Why does she keep looking around ,koreywitabagg,6:16:17,0
:face_vomiting:,GregPlayerS,6:16:18,0
This is ALL going to backfire on HER,Against All Odds,6:16:20,0
"anyone has these issues these days, it is a national problem, all walks of life. does not have anything to do with she lied about his violence against her.",4given,6:16:20,0
"So, When does Marilyn Manson take the stand?!?!",SkullBall,6:16:22,0
I hope Amber gets whats coming to her a prison cell,KongSkullIsland,6:16:22,0
shes evil,Sam,6:16:22,0
her smile is beautiful ,Bren Slim,6:16:23,0
que es lo que dice no entiendo el inglés ??? :folded_hands::folded_hands::folded_hands:,Jafet Paint,6:16:23,0
Amber is so smug,Lola,6:16:24,0
Why is she making those faces,Ebony,6:16:24,0
"Aquí de nuevo , pidieron detener el vídeo preguntando acerca de las evidencias de los medicamentos que recetaba el doctor , a lo que el team Depp menciona ""Tenemos las recetas médicas""",Laura Morales,6:16:25,0
probably needed some pills for his finger pain,Annette Fice,6:16:25,0
Ambers doc will probably say she has Bipolar and Bpd sounds like she has to me!,Char.x,6:16:25,0
The computers on the table are showing them exhibits ,Sidda,6:16:25,0
WE LOVE YOU JOHNNY,Taehyung Kim,6:16:25,0
why is her face lumpy?,Neutrino,6:16:27,0
Amber be like “ha your focked”,Robert Sole,6:16:27,0
Does Amber find this funny?,à la folie,6:16:27,0
90210 :face_with_tears_of_joy:,Jazz,6:16:28,0
amber is just evil,SHARON'S SPIRITUAL SPACE,6:16:29,0
:ghost::ghost::ghost::ghost::ghost::ghost:,Blue star123,6:16:29,0
AMBER LOVES LSD,Max Salas,6:16:29,0
BROYOUR MIC IS ON ,mai,6:16:29,0
AH smiling hearing Johnny's drug use .. weird,Angel Santana,6:16:30,0
WHY DOES SHE KEEP LOOKING AT JD,Kellie_N,6:16:31,0
sociopath psycho smile,Michael Nocie,6:16:31,0
Emerson Lake & Palmer,Mytube777,6:16:31,0
She keeps stealing glances at Johnny Depp because she's a trick,Ricky Spanish,6:16:32,0
JOHNNY DEPP IS MY HERO ,JFQ WARHammer,6:16:33,0
Justice for Johnny! We love you man and we believe in you :red_heart::red_heart::red_heart:,Ivča S,6:16:33,0
"@Lorra just because they were in his life, doesn't mean he shared everything with them. Plus the sister did admit to saying that he should stop taking coke. ",Natasha Chakwanda,6:16:33,0
there us no restaurant anywhere..that serves human meat! your delusional! what it's called then?,terri taylor,6:16:33,0
savage,ITcanB,6:16:35,0
Amber has narcissist smirk ,Scott,6:16:36,0
Amber team sweatin bullets lmaooooo,The Baddest,6:16:36,0
AMBER AGED 30 YEARS,prince tears,6:16:36,0
What has this got to do with her defaming johnny,Soleil Deas,6:16:36,0
What:skull:,Vivis_,6:16:36,0
I want a full forensic play by play when the poop finally comes into the discussion ,Teddy G Beats,6:16:39,0
Their relationship was abusive. 100%. but I believe AMBER was the instigator and primary abuser. he continuously tried to deescalate the fights while she would physically attack him ,Hannah Tell,6:16:39,0
Amber need to quit highlighting her cheekbones. She looks like she has bruises on both sides lol. ,LG,6:16:39,0
what did I miss?!!!,Dorothy Mancinelli,6:16:41,0
Amber is loving this right now ,jessica carey,6:16:42,0
Bet he wishes he Edward Scissorhanded her,Ooma's Storytime World,6:16:42,0
SHE KNOWS WE THINK SHE IS CRAZY,Ga Mad Mike,6:16:43,0
he got addicted to the opioids after being prescribed it,danielle kosa,6:16:43,0
it's nauseating when Amber thinks she's ahead :face_vomiting:,Beth,6:16:43,0
she probably smirked like that after she beat him,Tami Moncrief,6:16:44,0
"Debbie Lee, I agree",Gail Davis,6:16:44,0
inJUSTICE for Amber,NurRayArt,6:16:44,0
Johnny Depp is sweetheart,Keira Pye,6:16:44,0
Amber loves magic mushrooms ,ArmageddonAng,6:16:44,0
JUSTICE FOR JOHNNY,Courtney Tarrant,6:16:45,0
Why is Amber smirking?! Ugh!!,Alicia Peterson,6:16:45,0
"it's good he was trying to get help, get off it - gotta have right motivation.",Blue T,6:16:45,0
Hay ciertas cosas que censuran en los documentos por protección de la persona.,Viridianne VR,6:16:45,0
@Annie J being with Amber anyone would need something to deal with a narcissistic psycho path!,Tammy Rizza,6:16:45,0
Is she trying to resemble Sharon Stone,Barb M,6:16:45,0
Johnny we love u ,Lisa Lenders,6:16:46,0
@damara!!! ikr!,Do Li,6:16:46,0
my god her laywers are messy :grinning_squinting_face:,Zabibi88,6:16:47,0
What do they mean by redacted? ,ll Rain ll,6:16:49,0
princess,Tommy Bounds,6:16:49,0
justice for JD!!!!!,Bel Ma,6:16:50,0
Standard medical care 4 Johnny Depp!,wilson-ind,6:16:51,0
Is Good Friday an American holiday too?,Kate,6:16:52,0
NOBODY will go to jail from this trial,Melanie Taylor,6:16:52,0
Amber wearing her hair like an 1800s Dutch girl:smirking_face:,peekaboots01,6:16:53,0
HOLLYWOOD VAMPIRES,SkullBall,6:16:53,0
I can’t wait till ambers poop takes the stand then will here the truth ,ZYN GOD,6:16:54,0
she staring at johnny so hard sending him those :kitchen_knife::eyes:,el light,6:16:54,0
What he mean not publish it?????,Lydia Corniea,6:16:55,0
"Johnny's not watching chat, no way..",Sea Shells,6:16:56,0
"She looks fabulous, he doesn't",realist7250,6:16:57,0
Love you Johnny!!,Gypsy Heart,6:16:58,0
AYAHUASCA FOR EVER!!,Evert adams,6:16:58,0
so courteous ,D N,6:16:59,0
Way to go Johnny! :victory_hand:'Hollywood: Hollyweird' the ebook situation....... amazon.,Art Norman Jr.-author.,6:16:59,0
JUSTICE FOR JD,Taehyung Kim,6:16:59,0
justice for johnny,Rebecca Daniels,6:17:00,0
There is no reason for amber to smile ,Caroline Dorroh,6:17:01,0
@LG lmaooooo true,Alina Nicolae,6:17:02,0
AMBER IS AHEAD!!,TFalcon,6:17:02,0
Cheek implants ,Lea,6:17:02,0
Why would anyone smile in the court room,Lilian Ehab,6:17:03,0
BOYCOTT AQUAMAN 2,Sara Zia,6:17:04,0
Opioid addiction is a business for doctors ,Mamii Swiing,6:17:04,0
THIS IS BETER THAN ANY MOVIE WITHOUT JOHNNY :red_heart: ,JFQ WARHammer,6:17:08,0
Surley it isn’t right to use seeking medical help against someone?,Char.x,6:17:08,0
They do use past addictions against you so it’s hard to ask for help.,LT,6:17:08,0
all of the americans are awake now and in chat x'D,Corrina,6:17:09,0
LOVE YOU JOHNNY ,Laney3,6:17:10,0
REDACTED- TO TAKE IT AWAY.,Mytube777,6:17:10,0
she looks like Lizzie Borden ,SHARON'S SPIRITUAL SPACE,6:17:11,0
how many lawyer she has?,Doğukan Kaya,6:17:12,0
@dorothy Johnny's witness has been kicked out. she watched it on tv,Jacqueline Carr,6:17:13,0
johnny's losing this case,Siren,6:17:13,0
"Just watch the end, she will cry",Nissa Peony,6:17:15,0
Amber:rat::rat::rat::rat:,A Simple life❤,6:17:17,0
My British ex is friends with his stylist in London. She said Johnny's been on heroin for many years.,emily hopf,6:17:17,0
"I hope hes okay now, because we want him around a long time :red_heart:",Carla Baker,6:17:17,0
Depp=POS,Lawrence Houdelette,6:17:17,0
"Yes, his opioid addiction is from",LG,6:17:18,0
@kong this is civil not criminal court ,ArmednReady,6:17:18,0
she has to look like she is a victim by putting makeup to look like she was,Christopher Capps,6:17:18,0
Amber Heard is moster,Michelle Menezes,6:17:19,0
she gets all chipper whenever they are talking about johnny doing drugs or anything like that... she did drugs too,Hannah Allard,6:17:19,0
cuanto le abra pagado al dr,Marisol ricardo,6:17:21,0
Justice for Jonny :red_heart::red_heart::red_heart:,Lilly Mccaig,6:17:21,0
this is the WORST screwed up trial I have ever seen!,Cynthia Palmer,6:17:21,0
IS THIS THE DAY WHERE THE CASE IS GONNA GET CLEARED,Nikolas Chiriac,6:17:23,0
